IRIS,IRIS_NAME,Nb_BT
920140104,Le Clos du Luxembourg_Centre Ville,12
920140105,Mirebeau,6
920140106,La Faiencerie_Le Clos Saint-Cyr,12
920140107,Le Pave de l'Hay,8
920140108,Le Petit Chambord,6
920190101,Malabry,6
920190102,Robinson,5
920190103,Aulnay,6
920190104,Houssieres,10
920190105,Division Leclerc,9
920190106,Butte Rouge 1,6
920190107,Butte Rouge 2,5
920190108,Butte Rouge 3,5
920190109,Petit Chatenay,12
920190110,Voltaire,4
920190111,Croix Blanche,7
920190112,Seignelay,6
920190113,Faulotte,10
920190114,Colbert,7
920200101,Republique,16
920200102,Gatinot,4
920200103,Guynemer,5
920200104,Guy Moquet,5
920200105,Stade,4
920200106,Roissys,6
920200107,Marcel Doret,12
920200108,Ponceau,9
920200109,Parc,12
920200111,Sablons 1,10
920200112,Sablons 2,11
920220101,Iris No 0101,7
920220102,Iris No 0102,5
920220103,Iris No 0103,6
920220104,Iris No 0104,3
920220105,Iris No 0105,6
920220106,Iris No 0106,7
920220107,Iris No 0107,4
920220108,Iris No 0108,5
920220109,Iris No 0109,4
920230101,Centre Ville 1,5
920230102,Centre Ville 2,8
920230103,Centre Ville 3,5
920230104,Centre Ville 4,12
920230105,Centre Ville 5,5
920230201,Percy 1,7
920230202,Percy 2,4
920230203,Percy 3,5
920230301,La Gare 1,6
920230302,La Gare 2,10
920230303,La Gare 3,1
920230304,La Gare 4,4
920230401,Jardin Parisien 1,7
920230402,Jardin Parisien 2,11
920230501,Petit Clamart 1,1
920230502,Petit Clamart 2,7
920230503,Petit Clamart 3,4
920230504,Petit Clamart 4,5
920230505,Petit Clamart 5,3
920230506,Petit Clamart 6,7
920230507,Petit Clamart 7,3
920240101,Vendome,5
920240102,Pasteur-Gesnouin,4
920240103,Centre-Ville,7
920240104,S.n.c.f,7
920240201,Teinturiers,7
920240202,Bac d'Asnieres-Beregovoy,4
920240203,Rue du Port,2
920240301,Quartier Nord,3
920240302,Gabriel Peri,3
920240303,Bateliers,3
920240304,Berges de Seine-Beaujon,13
920240401,Mozart,20
920240402,Maison du Peuple,4
920240403,Klock,2
920240404,Sanzillon,4
920240405,Morel,12
920240501,Entree de Ville,4
920240502,Calmette,8
920240503,Chance-Milly,7
920240504,Cite Nouvelle,8
920240601,Palloy-Paymal,8
920240602,Gambetta,7
920250101,Saint-Denis,6
920250102,Marceau-Champarons,7
920250103,Agent Sarre,5
920250104,Victor Hugo,4
920250105,Monts Clairs,5
920250106,Mairie-Forum,4
920250107,Cerisiers,6
920250108,Les Vallees,3
920250109,Henri Barbusse Sud,9
920250110,Wiener-Garamont,5
920250111,Leon Bourgeois,6
920250113,Centre Ville-Eglise St-Pierre St-Paul,5
920250201,Fosses Jean Nord-Stalingrad-Tour z,5
920250202,Foss. Jean Nord-Gymnase-Parc Caillebotte,5
920250203,Fosses Jean Sud,4
920250204,Rousseau-Solferino,6
920250205,Gare du Stade,10
920250206,Stade Berthelot,7
920250207,Audra-Paul Bert,2
920250208,Usine des Eaux-Ile Marante,12
920250209,Gagarine,1
920250210,Strasbourg,3
920250211,Musiciens-Paul Bert,5
920250212,Jeanne d'Arc-Salle des Fetes,8
920250301,Les Greves,6
920250302,Aragon Pavillonnaire,9
920250303,Salvador Allende-Egalite,6
920250304,Gabriel Peri-Ilot26,7
920250305,Cimetiere-Ilot 1,5
920250306,Moslard-Agriculture,5
920250401,Charles de Gaulle Sud-Victor Basch,20
920250402,Canibouts-Champy,8
920250403,Jeanne Gleuzer-Gros Gres,10
920260101,Blondel,8
920260102,d'Estienne d'Orves,4
920260103,Jean Blot,18
920260201,Dubonnet,12
920260202,Villebois-Mareuil,4
920260203,Franklin,13
920260204,Charcot,8
920260301,Quinet,4
920260302,Vigny,3
920260303,Bertalot,4
920260304,Lalyre,6
920260305,Fallet,4
920260402,Gaultier,7
920260403,Schweitzer,6
920260404,Fauvelles,9
920260405,Etudiants,10
920260406,Arche,16
920260501,Regnault,13
920260502,Segoffin,10
920260503,Essling,11
920260504,Arletty,4
920260505,Diderot,34
920260506,Dominos,5
920260601,Visien,5
920260602,Kruger,11
920260603,Parmentier,8
920260701,de Gaulle,8
920260702,Hotel de Ville,4
920260703,Carole Hubert,5
920260704,Montagne,10
920260705,Sainte-Marie,11
920320101,Scarron,5
920320102,Buffets-Fauvettes,5
920320103,Paradis-Blagis,2
920320104,Gare-La Roue,8
920320105,Parc,8
920320106,Pierrelais,6
920320107,Pervenches,8
920320108,Val Content,5
920320109,Ormeaux,8
920320110,Renards,5
920320111,Rer-Lombart,7
920330101,Buzenval,12
920330102,La Verboise,4
920330103,Les Bures,7
920330104,Cote Saint-Louis,7
920330105,Mairie,7
920330106,Petit Garches,5
920330107,Porte Jaune,8
920330108,Poincare,9
920350101,Zac de Charlebourg,12
920350102,Champs Philippe Sud,5
920350103,General Leclerc,4
920350104,Mederic,6
920350105,Sartoris,10
920350106,Vallees,4
920350108,Souvenir Francais,9
920350109,Chedal Anglay,8
920350110,Chateau Ridel,8
920350111,Plaisance,10
920350112,Moulin Bailly,5
920360101,Luth 1,4
920360103,Luth 3,2
920360104,Luth 4,5
920360201,Fosse de l'Aumone 1,2
920360202,Fosse de l'Aumone 2,5
920360203,Fosse de l'Aumone 3,5
920360204,Fosse de l'Aumone 4,3
920360301,Agnettes 1,1
920360302,Agnettes 2,2
920360303,Agnettes 3,5
920360402,Gresillons 2,8
920360403,Gresillons 3,7
920360404,Gresillons 4,78
920360501,Village Chandon 1,20
920360502,Village Chandon 2,8
920360503,Village Chandon 3,27
920360504,Village Chandon 4,5
920400101,Les Varennes Foucher Lepelletier,8
920400102,Matrat Voisembert,5
920400103,Corentin Celton,17
920400201,Parc Jean Paul Ii,8
920400202,Espaces Jeunes,5
920400203,Palais des Congres Mail Menand,9
920400204,Travailleurs,7
920400301,Jules Guesde Montesy,7
920400401,Parc Henri Barbusse,9
920400402,Fort Gardes Mobiles,10
920400403,Verdi,7
920400404,Epinettes,7
920400501,Chemins des Vignes,8
920400502,La Ferme,10
920400504,Colombiers 1,22
920400505,Colombiers 2,12
920400601,Forum Seine,28
920400701,Le Petit Pont Amphibie,11
920440103,Front de Seine 2,10
920440104,Maurice Ravel,20
920440105,Villiers-Danton 1,10
920440106,Villiers-Danton 2,16
920440107,Hotel de Ville-Planchette 1,8
920440108,Hotel de Ville-Planchette 2,2
920440109,Wilson-Rivay 1,6
920440110,Wilson-Rivay 2,9
920440111,Trezel 1,12
920440112,Trezel 2,9
920440113,Trezel 3,7
920440114,Villiers-L. Michel 1,13
920440115,Villiers-L. Michel 2,8
920440116,Henri Barbusse 1,6
920440117,Henri Barbusse 2,6
920440118,Eiffel 1,6
920440119,Eiffel 2,3
920440120,Eiffel 3,3
920440121,Eiffel 4,7
920440122,Eiffel 5,7
920440123,Ile de la Jatte-Square Baudin,10
920440124,Villiers-Cerdan,10
920440125,Georges Pompidou,9
920440126,Square Girault,6
920460101,Renovation,6
920460102,Nord,7
920460103,Petit Vanves,5
920460104,Les Pierres Plates,10
920460105,Centre,13
920460106,Les Fosses Rouges,9
920460107,Les Nouzeaux,8
920460108,Les Sablonnieres,6
920460109,Le Fort,3
920460110,Les Groux,4
920460111,Le Clos,5
920470000,Marnes-la-Coquette,10
920480101,Meudon La Foret 1,4
920480102,Meudon le Foret 2,4
920480103,Meudon La Foret 3,4
920480104,Meudon La Foret 4,4
920480105,Meudon La Foret 5,2
920480106,Meudon La Foret 6,5
920480107,Foret Domaniale,10
920480201,Bellevue 1,6
920480202,Bellevue 2,9
920480203,Bas Meudon 1,21
920480204,Bas Meudon 2,7
920480205,Le Centre 1,5
920480206,Le Centre 2,5
920480207,Val Fleury 1,6
920480208,Val Fleury 2,3
920480209,Val Fleury 3,9
920480210,Le Centre 3,4
920480211,Le Centre 4,8
920480212,Le Centre 5,7
920490101,Centre Administratif-Mairie,5
920490102,Peri-Brossolette,9
920490103,Camille Pelletan,5
920490104,Marcelin Berthelot,5
920490105,Jean Jaures,7
920490106,Bibliotheque Municipale,11
920490107,Raymond Queneau,5
920490108,Dispensaire,9
920490109,Piscine,4
920490110,Aristide Briand,21
920490111,Boileau,7
920490112,Le Fort,9
920490113,Jules Ferry,8
920490114,Haut-Mesnil,11
920490115,Chatillon-Montrouge,5
920490116,Renaudel,6
920490117,Stade,11
920500101,Chenevreux,7
920500102,Clemenceau,5
920500103,Haut Plateau,9
920500203,Saint-Cloud,6
920500204,Garches,4
920500205,Damades La Source,5
920500206,Suisses Boule,8
920500301,Lenine Joffre,10
920500302,Goulvents,5
920500303,Langevin,5
920500401,Gare,7
920500403,Barbet,9
920500406,Cathedrale,6
920500407,Hotel de Ville,5
920500408,Joliot Boule,3
920500501,Arlequin,4
920500502,Demoiselles d'Avignon,8
920500503,Fontenelles Decour,8
920500504,Fontenelles Gallois,7
920500505,Champs aux Melles,5
920500508,Picasso Colombe,3
920500509,Champs Pierreux,15
920500510,Central Park,9
920500511,Ravel Liberte Vallona,18
920500601,Anatole France,5
920500602,Provinces Francaises,5
920500605,Les Groues-Préfecture,20
920500606,Berthelot Sud et Nord,2
920500607,Universite Groues,3
920500701,Hopital,15
920500702,Canibouts,2
920500703,Paquerettes Est,4
920500704,Paquerettes Ouest,8
920500801,Pathelot Rouget de l'Isle,4
920500802,Komarov,11
920500803,Zilina Henri Martin,13
920500804,Acacias Ouest,13
920500805,Acacias Est,5
920510101,Saint-James,11
920510102,Saint-James Madrid 1,6
920510103,Saint-James Madrid 2,5
920510104,Saint-James Madrid 3,9
920510201,Charles Laffitte 1,7
920510202,Charles Laffitte 2,7
920510301,Plaine des Sablons 1,6
920510302,Plaine des Sablons 2,5
920510303,Plaine des Sablons 3,5
920510304,Plaine des Sablons 4,22
920510305,Plaine des Sablons 5,10
920510306,Plaine des Sablons 6,11
920510307,Plaine des Sablons 7,5
920510308,Plaine des Sablons 8,5
920510309,Plaine des Sablons 9,15
920510401,Parc de Neuilly 1,3
920510402,Parc de Neuilly 2,9
920510403,Parc de Neuilly 3,6
920510404,Parc de Neuilly 4,14
920510405,Parc de Neuilly 5,14
920510406,Parc de Neuilly 6,7
920510407,Parc de Neuilly 7,9
920510408,Parc de Neuilly 8,9
920510409,Parc de Neuilly 9,7
920510410,Parc de Neuilly 10,7
920510411,Parc de Neuilly 11,7
920600101,Hachette,13
920600102,Albert Thomas-Marche,4
920600104,Architecte,6
920600105,Joliot,10
920600106,Wallon,14
920600107,Patrick,13
920600108,Jean Jaures,8
920600109,Anatole France,18
920600110,Pergaud,4
920620101,Defense Nord,43
920620102,Defense Sud,18
920620103,Seine 1,8
920620201,Wilson 1,6
920620202,Bergere Nord,7
920620203,Bergere Centre,8
920620204,Wilson 2,9
920620205,Bergere Sud,6
920620301,Wallace 3,7
920620302,Wallace 2,6
920620303,Mairie,7
920620304,Wallace 1,3
920620305,Seine 2,10
920620306,Agora,11
920620401,Republique 1,5
920620402,Republique 2,8
920620403,Jaures,9
920620404,France,7
920630101,Plaine_Gare 1,7
920630102,Plaine_Gare 2,18
920630103,Plaine_Gare 3,7
920630104,Plaine_Gare 4,8
920630105,Plaine_Gare 5,7
920630106,Plaine_Gare 6,11
920630201,Martinets 1,10
920630202,Martinets 2,7
920630301,Closeaux 1,7
920630302,Closeaux 2,5
920630401,Pince_Vins,12
920630501,Buzenval 1,4
920630502,Buzenval 2,9
920630503,Buzenval 3,5
920630504,Buzenval 4,11
920630601,Fouilleuse 1,7
920630602,Fouilleuse 2,3
920630603,Fouilleuse 3,7
920630701,Plateau 1,5
920630702,Plateau 2,8
920630703,Plateau 3,10
920630704,Plateau 4,5
920630705,Plateau 5,5
920630706,Plateau 6,4
920630707,Plateau 7,4
920630801,Centre Ville 1,5
920630802,Centre Ville 2,9
920630803,Centre Ville 3,7
920630804,Centre Ville 4,8
920630805,Centre Ville 5,4
920630806,Centre Ville 6,9
920640101,Fouilleuse,8
920640102,Val d'Or 1,6
920640103,Val d'Or 2,11
920640104,Coteaux 1,9
920640105,Coteaux 2,7
920640106,Centre 1,7
920640107,Montretout 1,6
920640108,Montretout 2,7
920640109,Montretout 3,6
920640110,Pasteur 1,6
920640111,Pasteur 2,9
920640112,Centre 2,16
920710101,Robinson,8
920710102,Cheneaux Sablons,9
920710103,Vieux Sceaux-Curie,6
920710104,Parc de Sceaux,6
920710105,Desgranges-Fontenay,5
920710106,Centre,8
920710107,Blagis,5
920710108,Musiciens-Roosevelt,9
920720101,Bruyeres Acacias Fonceaux,3
920720102,Bruyeres Postillons Jaures Val Allard,6
920720103,Ernest Renan Chataigneraie,6
920720104,Beau Site Pommerets Binelles,6
920720105,Manufacture Brimborion Sel Div. Leclerc,11
920720106,Europe Pierre Midrin,7
920720107,Danton Gabriel Peri,7
920720108,Mediatheque 11 Novembre,5
920720109,Monesse Croix Bosset,8
920720110,Brancas Fontenelles Beauregard,7
920730101,Bas de Suresnes 1,20
920730102,Carnot Gambetta 1,13
920730103,Republique 2,14
920730104,Plateau Ouest 3,5
920730105,Cite Jardins 3,2
920730106,Plateau Nord 2,6
920730108,Bas de Suresnes 2,6
920730109,Cite Jardins 1,3
920730110,Cite Jardins 2,2
920730111,Plateau Ouest 1,5
920730112,Plateau Ouest 2,7
920730113,Plateau Nord 1,9
920730114,Republique 1,12
920730115,Carnot Gambetta 3,4
920730116,Carnot Gambetta 4,10
920750101,Clos-Montholon,4
920750102,Chatillon,3
920750103,Aristide Briand,9
920750104,Centre Ancien,7
920750105,Iris No 0105,9
920750106,Insurrection,6
920750107,Parc des Expositions,7
920750108,Bleuzen,7
920750109,Louis Vicat,6
920750110,Jean Jaures,3
920750111,Brancion,8
920760101,Plateau Thery_Centre Ancien,10
920760102,Plateau de Cazes,6
920760103,Jardy_Centre Ville,7
920760104,Chateau de Vaucresson,9
920770102,Rue de Versailles-Monastere,9
920770103,La Ronce,5
920770104,Cote d'Argent-Desvallieres-Gambetta,7
920770105,Centre-La Prairie,5
920770106,Thierry-Saint Cloud,7
920780101,C. de Gaulle,13
920780102,J. Moulin,5
920780103,A. Sisley,12
920780104,Chaillon,4
920780105,St-Exupery,3
920780106,Jean Jaures,13
920780107,Bd Gallieni,13
920780108,E. Manet,4
920780109,G. Appert,2
920780110,A. Malraux,6
930010101,Robespierre,5
930010201,Peri,4
930010202,Montfort,2
930010301,Gendarmerie,2
930010302,Emile Dubois,4
930010303,Long Sentier,7
930010304,Maladrerie,4
930010401,La Frette,4
930010402,Valles,4
930010501,Melezes,3
930010502,Presles,7
930010503,Paul Bert,12
930010601,Fusains,5
930010602,Quatre-Chemins,6
930010603,Condorcet,5
930010701,Sadi Carnot,9
930010801,Pariferic,6
930010802,Villette,3
930010901,Centre Ville,6
930010902,Roosevelt,7
930010903,Mairie,7
930011001,Lenine,5
930011002,Firmin Gemier,4
930011101,Pressense,8
930011102,Landy,9
930011201,Victor Hugo,9
930011202,Zone Industrielle,15
930011203,Magasins Generaux,29
930050101,Fontaine des Pres 1,15
930050102,Fontaine des Pres 2,5
930050103,Fontaine des Pres 3,5
930050201,Nord 1,28
930050202,Nord 2,3
930050203,Nord 3,10
930050204,Nord 4,3
930050206,Nord 6,7
930050207,Nord 7,5
930050208,Nord 8,3
930050209,Nord 9,1
930050301,Nonneville 1,6
930050302,Nonneville 2,4
930050303,Nonneville 3,3
930050304,Nonneville 4,4
930050401,Parc 1,12
930050402,Parc 2,7
930050403,Parc 3,7
930050501,Emile Zola 1,6
930050502,Emile Zola 2,5
930050503,Emile Zola 3,4
930050601,Bourg 1,6
930050602,Bourg 2,5
930050603,Bourg 3,4
930050604,Bourg 4,5
930050701,Gros Saule 1,2
930050702,Gros Saule 2,3
930050703,Gros Saule 3,4
930050801,Ambourget 1,5
930050802,Ambourget 2,3
930050803,Ambourget 3,3
930050804,Ambourget 4,2
930050805,Ambourget 5,2
930050901,Anatole France 1,4
930050902,Anatole France 2,7
930050903,Anatole France 3,4
930060101,Iris 1,11
930060102,Iris 2,10
930060103,Iris 3,2
930060104,Iris 4,3
930060105,Iris 5,11
930060106,Iris 6,9
930060107,Iris 7,7
930060108,Iris 8,10
930060109,Iris 9,8
930060110,Iris 10,7
930060111,Iris 11,2
930060112,Iris 12,6
930060113,Iris 13,2
930060114,Iris 14,4
930060115,Iris 15,3
930060116,Iris 16,7
930070101,Zone Activite Coudray Paris Nord,18
930070102,Zone Activite Molette,13
930070103,Iris1,3
930070104,Iris2,6
930070105,Iris3,7
930070106,Iris4,4
930070107,Iris5,4
930070108,Iris7,3
930070109,Iris6,2
930070110,Iris8,6
930070111,Iris9,2
930070112,Iris10,8
930070113,Iris11,7
930070114,Iris12,5
930070115,Iris13,3
930070116,Iris14,5
930070117,Iris15,3
930070118,Iris17,3
930070119,Iris16,8
930070120,Iris18,4
930070121,Iris19,4
930080101,Les Vignes 1,43
930080102,Bourse du Travail 1,6
930080103,Les Vignes 2,2
930080104,Les Vignes 3,5
930080106,Edouard Vaillant 1,10
930080107,Edouard Vaillant 2,3
930080108,Edouard Vaillant 3,1
930080109,Edouard Vaillant 4,2
930080110,Edouard Vaillant 5,9
930080111,Prefecture 1,6
930080112,Prefecture 2,7
930080113,Prefecture 3,4
930080114,Prefecture 4,6
930080115,Bourse du Travail 2,7
930080116,Bourse du Travail 3,3
930080117,Bourse du Travail 4,2
930080118,Prefecture 5,2
930080119,Les Vignes 4,4
930080120,Les Vignes 5,3
930100101,La Flamiche,2
930100102,La Terre Saint-Blaise,3
930100103,Les Confins d'Aulnay,2
930100104,Suzanne Buisson,4
930100105,Le Chateau Gobillon,6
930100106,Les Merisiers,4
930100107,La Noue Caillet,3
930100108,Le Parc du Chateau,5
930100201,Le Mainguy,6
930100202,Le Centre Ville,9
930100203,Le Champart,6
930100204,Le Moulin à Vent,7
930100301,La Mare à la Veuve,8
930100302,La Remise à Jorelle,6
930100303,Le Vieux Chateau,4
930100304,Le Saule Blanc,3
930100305,Les Courts Sillons,6
930100401,Les Friches,4
930100402,La Martraye,3
930100403,Les Fleches,3
930100404,La Ferme,9
930100405,Fosse de la Regale,4
930130102,Stade Eglise,7
930130103,Baudouin Republique,4
930130104,Guynemer Gai Logis,3
930130105,l'Etang,11
930130106,Gare,9
930130107,Bienvenue Rigaud,10
930140102,Iris 1,1
930140103,Iris 2,6
930140104,Iris 3,4
930140105,Iris 4,1
930140106,Iris 5,5
930140107,Iris 6,6
930140108,Iris 7,6
930140109,Iris 8,2
930140110,Iris 9,4
930140111,Iris 10,4
930140112,Iris 11,9
930140113,Iris 12,3
930150000,Coubron,20
930270101,Zone Industrielle,23
930270102,Parc Departemental,5
930270103,Mairie,10
930270104,Convention,7
930270105,Anatole France,7
930270109,Francs Tireurs Zola,9
930270110,Braque Orme Seul,5
930270111,La Tour,3
930270113,6 Routes,8
930270114,Verlaine,5
930270115,Quinet Cachin,5
930270117,Rateau,6
930270118,P v Couturier,6
930270119,Moulin Neuf,2
930290101,Economie 1,7
930290102,Economie 2,2
930290201,Les Oiseaux 1,4
930290202,Les Oiseaux 2,3
930290203,Les Oiseaux 3,5
930290301,La Muette 1,5
930290302,La Muette 2,3
930290401,Village Parisien 1,4
930290402,Village Parisien 2,4
930290403,Village Parisien 3,4
930290501,La Mare 1,5
930290502,La Mare 2,4
930290503,La Mare 3,4
930290601,Vieux Drancy 1,6
930290602,Vieux Drancy 2,5
930290603,Vieux Drancy 3,5
930290604,Vieux Drancy 4,6
930290701,Petit Drancy 1,4
930290702,Petit Drancy 2,3
930290703,Petit Drancy 3,4
930290704,Petit Drancy 4,5
930290801,l'Avenir Parisien 1,5
930290802,l'Avenir Parisien 2,4
930290803,l'Avenir Parisien 3,1
930290804,l'Avenir Parisien 4,3
930290901,Paris Campagne 1,5
930290902,Paris Campagne 2,4
930290903,Paris Campagne 3,5
930290904,Paris Campagne 4,5
930300101,Iris No 0101,5
930300102,Iris No 0102,6
930300103,Iris No 0103,6
930300104,Iris No 0104,3
930310101,Iris 1,4
930310102,Iris 2,5
930310103,Iris 3,5
930310104,Iris 4,10
930310201,Iris 5,5
930310202,Iris 6,8
930310203,Iris 7,5
930310301,Iris 8,3
930310302,Iris 9,3
930310303,Iris 10,6
930310304,Iris 11,5
930310401,Iris 12,1
930310402,Iris 13,4
930310403,Iris 14,8
930310404,Iris 15,4
930310405,Iris 16,3
930310501,Iris 17,5
930310502,Iris 18,5
930310601,Iris 19,11
930320101,Iris No 0101,5
930320102,Iris No 0102,5
930320103,Iris No 0103,6
930320104,Iris No 0104,5
930320105,Iris No 0105,8
930320106,Iris No 0106,4
930320107,Iris No 0107,8
930320108,Iris No 0108,6
930320109,Iris No 0109,5
930320110,Iris No 0110,6
